id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:neutral_mass,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Crop_P1-A-1_562.d:feature_state,datafile:Crop_P1-A-1_562.d:mz,datafile:Crop_P1-A-1_562.d:mz_range:min,datafile:Crop_P1-A-1_562.d:mz_range:max,datafile:Crop_P1-A-1_562.d:rt,datafile:Crop_P1-A-1_562.d:rt_range:min,datafile:Crop_P1-A-1_562.d:rt_range:max,datafile:Crop_P1-A-1_562.d:fwhm,datafile:Crop_P1-A-1_562.d:area,datafile:Crop_P1-A-1_562.d:height,datafile:Crop_P1-A-1_562.d:intensity_range:min,datafile:Crop_P1-A-1_562.d:intensity_range:max,datafile:Crop_P1-A-1_562.d:charge,datafile:Crop_P1-A-1_562.d:fragment_scans,datafile:Crop_P1-A-1_562.d:isotopes,datafile:Crop_P1-A-1_562.d:tailing_factor,datafile:Crop_P1-A-1_562.d:asymmetry_factor,datafile:Crop_P1-A-1_562.d:msms_info,datafile:Crop_P1-A-1_562.d:rt_ms2_apex_distance,datafile:Hind_P1-A-3_564.d:feature_state,datafile:Hind_P1-A-3_564.d:mz,datafile:Hind_P1-A-3_564.d:mz_range:min,datafile:Hind_P1-A-3_564.d:mz_range:max,datafile:Hind_P1-A-3_564.d:rt,datafile:Hind_P1-A-3_564.d:rt_range:min,datafile:Hind_P1-A-3_564.d:rt_range:max,datafile:Hind_P1-A-3_564.d:fwhm,datafile:Hind_P1-A-3_564.d:area,datafile:Hind_P1-A-3_564.d:height,datafile:Hind_P1-A-3_564.d:intensity_range:min,datafile:Hind_P1-A-3_564.d:intensity_range:max,datafile:Hind_P1-A-3_564.d:charge,datafile:Hind_P1-A-3_564.d:fragment_scans,datafile:Hind_P1-A-3_564.d:isotopes,datafile:Hind_P1-A-3_564.d:tailing_factor,datafile:Hind_P1-A-3_564.d:asymmetry_factor,datafile:Hind_P1-A-3_564.d:msms_info,datafile:Hind_P1-A-3_564.d:rt_ms2_apex_distance,datafile:Mid_P1-A-2_563.d:feature_state,datafile:Mid_P1-A-2_563.d:mz,datafile:Mid_P1-A-2_563.d:mz_range:min,datafile:Mid_P1-A-2_563.d:mz_range:max,datafile:Mid_P1-A-2_563.d:rt,datafile:Mid_P1-A-2_563.d:rt_range:min,datafile:Mid_P1-A-2_563.d:rt_range:max,datafile:Mid_P1-A-2_563.d:fwhm,datafile:Mid_P1-A-2_563.d:area,datafile:Mid_P1-A-2_563.d:height,datafile:Mid_P1-A-2_563.d:intensity_range:min,datafile:Mid_P1-A-2_563.d:intensity_range:max,datafile:Mid_P1-A-2_563.d:charge,datafile:Mid_P1-A-2_563.d:fragment_scans,datafile:Mid_P1-A-2_563.d:isotopes,datafile:Mid_P1-A-2_563.d:tailing_factor,datafile:Mid_P1-A-2_563.d:asymmetry_factor,datafile:Mid_P1-A-2_563.d:msms_info,datafile:Mid_P1-A-2_563.d:rt_ms2_apex_distance
61280,241.17895,241.17749,241.17955,6.5779,6.5324,6.6491,1.737E3,3.276E4,1.009E4,3.276E4,1,0,0.333,2,7,0.946,2.26,0.00055,0.0087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,ESTIMATED,241.17904,241.17874,241.17924,6.5393,6.5324,6.5462,0.0138,2.671E2,2.419E4,1.209E4,2.419E4,,,,0.9999,0.9997,0,,ESTIMATED,241.17911,241.17843,241.17955,6.6142,6.6004,6.6211,0.0167,2.433E2,2.142E4,1.391E4,2.142E4,,,,0.7501,0.5002,0,,DETECTED,241.1787,241.17749,241.17951,6.5802,6.5458,6.6491,0.0654,1.737E3,3.276E4,1.009E4,3.276E4,1,,242,1.5003,2.0005,0,
61481,575.55087,575.54015,575.56505,6.571,6.3117,6.6909,3.38E3,6.876E4,4.092E2,6.876E4,1,0,0.667,4,2,0.723,8.07,0.00464,0.0374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,575.55111,575.54267,575.56505,6.5668,6.3743,6.6909,0.0423,3.255E3,5.745E4,4.092E2,5.745E4,1,,8,0.638,0.3505,0,,DETECTED,575.55046,575.54015,575.55697,6.5729,6.3117,6.628,0.0311,3.226E3,6.876E4,5.313E2,6.876E4,1,,12,0.6378,0.3481,0,,DETECTED,575.55103,575.54288,575.56026,6.5733,6.319,6.6491,0.0345,3.38E3,6.009E4,5E2,6.009E4,1,,2,0.6367,0.2967,0,
61482,594.60219,594.59785,594.60502,6.5779,6.532,6.7931,4.367E3,3.84E4,1.075E4,3.84E4,1,0,0.5,3,0,0.936,1.99,0.00118,0.0023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,594.60245,594.59933,594.60502,6.5806,6.56,6.7803,0.0625,4.046E3,3.84E4,1.075E4,3.84E4,1,,4,5.3261,9.6521,0,,DETECTED,594.6019,594.59785,594.60457,6.5798,6.5522,6.7931,0.1049,4.367E3,3.073E4,1.151E4,3.073E4,1,,3,4.3727,7.7454,0,,ESTIMATED,594.60224,594.59998,594.60417,6.5733,6.532,6.6077,0.0772,1.508E3,2.983E4,1.731E4,2.983E4,,,,0.9167,0.8334,0,
61533,420.34666,420.33753,420.3536,6.5572,6.4702,6.6215,6.008E2,1.136E4,1.514E3,1.136E4,1,0,0.167,1,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,ESTIMATED,420.34746,420.34638,420.34746,6.5393,6.5324,6.5462,0.0138,2.651E1,3.851E3,3.851E3,3.851E3,,,,0.9999,0.9997,0,,ESTIMATED,420.34615,420.34615,420.34638,6.5522,6.5453,6.5591,0.0138,2.509E1,3.642E3,3.642E3,3.642E3,,,,0.9995,0.999,0,,DETECTED,420.34638,420.33753,420.3536,6.5802,6.4702,6.6215,0.0239,6.008E2,1.136E4,1.514E3,1.136E4,1,,38,0.6878,0.9965,0,
61555,375.30996,375.3037,375.31556,6.5733,6.5186,6.7042,7.048E2,8.835E3,3.024E3,8.835E3,1,0,0.333,2,6,0.97,0.86,0.00032,0.0004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,375.31038,375.3037,375.31492,6.5806,6.5186,6.6565,0.0413,7.048E2,8.638E3,3.024E3,8.638E3,1,,148,1.1114,1.2228,0,,ESTIMATED,375.30945,375.3087,375.31022,6.5591,6.5316,6.566,0.0297,1.325E2,5.765E3,3.479E3,5.765E3,,,,0.6251,0.2503,0,,DETECTED,375.31006,375.30525,375.31556,6.5802,6.5664,6.7042,0.103,6.894E2,8.835E3,3.24E3,8.835E3,1,,127,5.0023,9.0046,0,
61558,199.13153,199.12925,199.13297,6.5825,6.566,6.6146,4.153E2,1.837E4,3.175E3,1.837E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,199.13173,199.12925,199.13297,6.5806,6.5668,6.6013,0.0218,4.153E2,1.837E4,3.175E3,1.837E4,1,,251,1.2481,1.4963,0,,ESTIMATED,199.13127,199.13127,199.13173,6.5729,6.566,6.5798,0.0138,1.051E2,1.526E4,1.526E4,1.526E4,,,,1,1,0,,ESTIMATED,199.13159,199.13133,199.13173,6.594,6.5871,6.6146,0.0476,3.067E2,1.767E4,1.291E4,1.767E4,,,,2.0003,3.0007,0,
61582,907.57672,907.56367,907.58669,6.5848,6.5462,6.8619,2.021E3,1.318E4,3.071E3,1.318E4,1,0,0.5,3,0,0.974,0.65,0.00059,0.0229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,ESTIMATED,907.57435,907.57342,907.57657,6.5737,6.5462,6.5806,0.1011,2.791E2,1.318E4,8.763E3,1.318E4,,,,0.6256,0.2512,0,,DETECTED,907.57655,907.56367,907.58669,6.5935,6.5522,6.8619,0.2483,2.021E3,1.123E4,3.071E3,1.123E4,1,,6,3.7482,6.4963,0,,ESTIMATED,907.57927,907.57657,907.5811,6.5871,6.5802,6.6009,0.012,1.117E2,1.226E4,3.971E3,1.226E4,,,,1.4999,1.9999,0,
61586,617.4757,617.47276,617.48096,6.5871,6.5531,6.9788,1.529E4,9.513E4,1.106E4,9.513E4,1,0,0.833,5,6,0.911,2.25,0.00139,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,ESTIMATED,617.47549,617.47276,617.47695,6.5806,6.5531,6.6289,0.0321,4.337E3,7.853E4,4.086E4,7.853E4,,,,1.3742,1.7485,0,,DETECTED,617.47556,617.47312,617.47805,6.5798,6.5591,6.9788,0.1377,1.529E4,9.513E4,1.106E4,9.513E4,1,,5,10.1602,20.9317,0,,DETECTED,617.47605,617.47404,617.48096,6.6009,6.5595,6.9727,0.1881,1.514E4,7.507E4,1.246E4,7.507E4,1,,349,5.0002,10.312,0,
61681,642.56699,642.55372,642.57702,6.5802,6.4904,6.8699,1.326E3,1.612E4,6.368E2,1.612E4,1,0,0.833,5,7,0.817,5.78,0.00371,0.0318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,642.56649,642.55501,642.57516,6.5875,6.5462,6.8699,0.0711,1.326E3,1.081E4,1.333E3,1.081E4,1,,2,3.9142,5.5469,0,,DETECTED,642.56649,642.56107,642.57702,6.5798,6.4904,6.6693,0.053,1.049E3,1.612E4,9.523E2,1.612E4,1,,4,1.1713,1.4927,0,,DETECTED,642.56799,642.55372,642.57552,6.5733,6.5595,6.7799,0.0481,1.048E3,1.293E4,6.368E2,1.293E4,1,,8,7.9998,6.043,0,
61732,907.34943,907.34006,907.3619,6.5917,6.566,6.7793,1.221E3,1.649E4,7.912E2,1.649E4,1,0,0.167,1,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,907.35153,907.34646,907.35445,6.6082,6.5944,6.6357,0.0268,3.258E2,1.271E4,4.428E3,1.271E4,,,,1.5007,2.0013,0,,DETECTED,907.35003,907.34006,907.3619,6.5866,6.566,6.7793,0.0522,1.221E3,1.473E4,7.912E2,1.473E4,1,,3,5.1632,9.4222,1,,ESTIMATED,907.34672,907.34672,907.35003,6.5802,6.5733,6.5871,0.0138,1.135E2,1.649E4,1.649E4,1.649E4,,,,0.9999,0.9999,0,
61748,717.49286,717.48013,717.49995,6.6284,6.5866,6.835,3.999E2,3.551E3,8.861E2,3.551E3,1,0,0.667,4,3,0.734,6.37,0.00457,0.2718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,717.49435,717.49277,717.49435,6.5944,6.5875,6.6013,0.0138,2.034E1,2.954E3,2.954E3,2.954E3,,,,0.9999,0.9999,0,,DETECTED,717.49317,717.48957,717.4943,6.6004,6.5866,6.6211,0.0193,6.894E1,3.551E3,1.594E3,3.551E3,1,,55,1.2501,1.5003,0,,DETECTED,717.49107,717.48013,717.49995,6.6904,6.6491,6.835,0.121,3.999E2,3.36E3,8.861E2,3.36E3,1,,110,2.2481,3.4963,0,
61779,511.08049,511.07166,511.08964,6.5848,6.4358,7.0624,2.423E3,1.408E4,7.83E2,1.408E4,1,0,1,6,1,0.922,2.44,0.00125,0.0561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,511.08071,511.07608,511.08964,6.5875,6.4568,7.0624,0.1778,2.423E3,1.408E4,7.918E2,1.408E4,1,,2,2.3201,2.8485,0,,DETECTED,511.08068,511.07602,511.08579,6.5729,6.4629,6.855,0.1994,1.977E3,1.06E4,1.11E3,1.06E4,,,,1.7828,2.5598,0,,DETECTED,511.08007,511.07166,511.08565,6.594,6.4358,6.9038,0.1579,2.11E3,1.214E4,7.83E2,1.214E4,1,,3,1.2932,3.6885,0,
61872,463.34008,463.33249,463.34932,6.5848,6.5255,6.7655,1.848E3,1.573E4,5E3,1.573E4,1,0,0.667,4,11,0.927,2.36,0.00109,0.0107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,463.34054,463.33249,463.34771,6.5875,6.5255,6.6909,0.125,1.471E3,1.332E4,5E3,1.332E4,1,,110,1.3335,1.6671,0,,DETECTED,463.34011,463.33529,463.34932,6.5935,6.566,6.7655,0.1108,1.848E3,1.573E4,6.528E3,1.573E4,1,,19,3.6224,6.2449,0,,ESTIMATED,463.33959,463.33932,463.33994,6.5733,6.5664,6.5802,0.0138,1.307E2,1.417E4,9.645E3,1.417E4,,,,1.0001,1.0002,0,
61924,552.19658,552.18877,552.21115,6.5963,6.5591,6.6633,4.421E2,1.453E4,8.244E2,1.453E4,1,0,0.833,5,0,0.906,3.29,0.00182,0.0091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,552.19645,552.18904,552.19981,6.5944,6.56,6.6633,0.0199,4.421E2,1.453E4,1.331E3,1.453E4,1,,4,1.5002,2.3252,0,,DETECTED,552.19675,552.19361,552.21115,6.6004,6.5591,6.6555,0.0675,4.416E2,9E3,8.244E2,9E3,1,,5,1.1667,1.3334,0,,DETECTED,552.19653,552.18877,552.1992,6.594,6.5733,6.6629,0.0248,4.216E2,1.301E4,1.401E3,1.301E4,1,,5,2.1683,16.27,0,
61932,745.59623,745.58439,745.61116,6.5687,6.4702,6.7391,4.518E2,5.61E3,1.04E3,5.61E3,1,0,1,6,8,0.869,4.23,0.00315,0.1387,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,745.59749,745.58661,745.61012,6.5875,6.5737,6.7391,0.1232,4.518E2,4.227E3,1.559E3,4.227E3,1,,3,5.9882,10.9765,0,,DETECTED,745.59569,745.58697,745.61116,6.5729,6.5591,6.5935,0.0191,1.09E2,5.61E3,1.247E3,5.61E3,,,,1.2501,1.5001,0,,DETECTED,745.59551,745.58439,745.60496,6.5458,6.4702,6.6009,0.112,3.158E2,3.516E3,1.04E3,3.516E3,1,,12,0.8645,0.7289,0,
61947,459.65261,459.64401,459.66063,6.5848,6.5316,6.7867,7.654E2,3.052E4,5.525E2,3.052E4,1,0,1,6,5,0.836,5.39,0.00248,0.1154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,459.65271,459.64461,459.65622,6.56,6.5393,6.6082,0.0224,6.944E2,3.052E4,1.247E3,3.052E4,,,,1.4873,1.5215,0,,DETECTED,459.65132,459.64401,459.65994,6.5591,6.5316,6.6142,0.0231,7.654E2,3.042E4,1.478E3,3.042E4,1,,3,1.6922,1.7504,0,,DETECTED,459.6538,459.64657,459.66063,6.6353,6.6146,6.7867,0.0477,2.834E2,4.348E3,5.525E2,4.348E3,1,,2,4.1631,7.1077,0,
61953,379.35694,379.3503,379.36302,6.5894,6.3877,6.7941,1.899E3,1.048E4,1.499E3,1.048E4,1,0,0.833,5,3,0.937,2.21,0.00084,0.0765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,379.35714,379.35193,379.36119,6.6082,6.3881,6.7941,0.1947,1.899E3,1.048E4,1.506E3,1.048E4,1,,182,0.9224,0.83,0,,ESTIMATED,379.35689,379.3555,379.35793,6.5798,6.566,6.5935,0.0163,1.315E2,9.785E3,2.397E3,9.785E3,,,,1.0001,1.0001,0,,DETECTED,379.3568,379.3503,379.36302,6.5802,6.3877,6.773,0.1561,1.654E3,9.939E3,1.499E3,9.939E3,1,,9,1.0007,0.9917,0,
61956,796.63841,796.62588,796.64622,6.5917,6.477,6.6771,3.826E2,9.082E3,2.13E2,9.082E3,1,0,0.833,5,5,0.84,5.69,0.00454,0.0834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,796.63853,796.62588,796.64566,6.6357,6.6151,6.6771,0.0446,7.445E1,2.051E3,7.683E2,2.051E3,1,,7,1.5008,2.0017,0,,DETECTED,796.63759,796.63216,796.64622,6.566,6.5453,6.5866,0.021,1.497E2,7.168E3,1.192E3,7.168E3,1,,2,0.9999,1.3984,0,,DETECTED,796.63911,796.6288,796.64329,6.5733,6.477,6.6077,0.0247,3.826E2,9.082E3,2.13E2,9.082E3,1,,2,0.6507,0.2777,0,
62018,556.99751,556.99,557.00465,6.5986,6.5733,6.7528,1.154E2,7.234E3,2.817E2,7.234E3,1,0,0.5,3,9,0.853,3.8,0.00212,0.0314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,556.99871,556.99401,557.00428,6.6151,6.6013,6.7528,0.0995,1.154E2,1.588E3,2.817E2,1.588E3,1,,2,5.5012,8.9171,0,,DETECTED,556.9966,556.99,557.00465,6.6004,6.5798,6.6417,0.0264,1.042E2,3.45E3,9.065E2,3.45E3,,,,1.5,2,0,,ESTIMATED,556.99721,556.99515,557.00007,6.5802,6.5733,6.594,0.0153,8.777E1,7.234E3,2.505E3,7.234E3,,,,1.4998,1.9996,0,
62034,333.31463,333.30838,333.32001,6.594,6.3877,6.9314,3.808E3,3.178E4,1.363E3,3.178E4,1,0,1,6,1,0.943,3.7,0.00123,0.0322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,333.31476,333.31094,333.31937,6.5875,6.5393,6.8492,0.0832,2.86E3,2.599E4,1.834E3,2.599E4,1,,14,3.3927,1.3223,0,,DETECTED,333.31462,333.31216,333.31659,6.5935,6.5591,6.8,0.0969,2.939E3,2.745E4,1.363E3,2.745E4,1,,451,3.498,5.91,0,,DETECTED,333.31453,333.30838,333.32001,6.6009,6.3877,6.9314,0.0691,3.808E3,3.178E4,1.829E3,3.178E4,1,,197,1.2148,4.2428,0,
62036,619.49151,619.48738,619.49386,6.6009,6.5045,7.0276,4.043E4,3.584E5,1.37E4,3.584E5,1,11,1,6,6,0.934,2.14,0.00133,0.0077,0,1133,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,619.49184,619.48875,619.49386,6.6013,6.5118,6.9868,0.055,3.792E4,3.223E5,1.424E4,3.223E5,1,4,16,2.0547,3.1277,4,-0.0161,DETECTED,619.49122,619.48738,619.49345,6.6004,6.511,6.9788,0.0583,4.041E4,3.58E5,1.37E4,3.58E5,1,3,22,2.2277,3.0589,3,-0.0161,DETECTED,619.49147,619.48958,619.49317,6.6009,6.5045,7.0276,0.0558,4.043E4,3.584E5,1.555E4,3.584E5,1,4,11,2.1763,2.9209,4,-0.0505
62037,697.38381,697.37079,697.39051,6.5595,6.511,6.6426,9.308E2,2.311E4,7.541E2,2.311E4,1,0,1,6,6,0.899,2.34,0.00163,0.2181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,697.38422,697.37079,697.39051,6.56,6.5186,6.6426,0.0412,9.308E2,1.813E4,1.662E3,1.813E4,1,,8,1.5302,2.2201,0,,DETECTED,697.383,697.37264,697.39022,6.5591,6.511,6.6073,0.0379,8.176E2,2.311E4,1.157E3,2.311E4,1,,12,1.1564,2.3305,0,,DETECTED,697.38421,697.37697,697.39035,6.5595,6.532,6.6077,0.0501,6.441E2,1.974E4,7.541E2,1.974E4,1,,8,1.2681,1.9474,0,
62082,591.36604,591.35607,591.37696,6.5527,6.4706,6.6082,3.17E2,5.096E3,7.342E2,5.096E3,1,0,0.667,4,5,0.688,8.94,0.00529,0.1278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,591.36728,591.35607,591.37194,6.5462,6.4706,6.6082,0.053,3.17E2,5.089E3,7.342E2,5.089E3,1,,19,0.9099,0.8198,0,,DETECTED,591.36613,591.36213,591.37696,6.5385,6.511,6.5591,0.0274,9.869E1,3.283E3,1.048E3,3.283E3,1,,13,0.8757,0.7513,0,,ESTIMATED,591.36473,591.36473,591.36545,6.5733,6.5664,6.5802,0.0138,3.509E1,5.096E3,5.096E3,5.096E3,,,,1.0001,1.0002,0,
62094,515.31448,515.31178,515.31713,6.6032,6.5595,6.6909,5.714E1,6.759E3,1.309E3,6.759E3,1,0,0.5,3,5,0.501,10.35,0.00533,0.5222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,515.31419,515.31178,515.31713,6.6702,6.6565,6.6909,0.021,5.578E1,2.702E3,1.309E3,2.702E3,1,,9,1.2499,1.4998,0,,ESTIMATED,515.31414,515.31414,515.31506,6.5729,6.566,6.5798,0.0138,4.618E1,6.707E3,6.707E3,6.707E3,,,,1,1,0,,ESTIMATED,515.3151,515.31321,515.31596,6.5664,6.5595,6.5733,0.0138,5.714E1,6.759E3,3.081E3,6.759E3,,,,0.9999,0.9999,0,
62156,718.45715,718.44767,718.46883,6.5963,6.498,6.6422,1.534E2,5.338E3,4.323E2,5.338E3,1,0,0.333,2,4,0.63,7.1,0.0051,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,718.45829,718.44767,718.46883,6.5462,6.498,6.5737,0.0251,1.534E2,5.338E3,4.323E2,5.338E3,1,,20,0.786,1.1701,0,,ESTIMATED,718.45442,718.45242,718.45752,6.6073,6.5866,6.6211,0.0536,5.825E1,2.627E3,1.593E3,2.627E3,,,,0.8334,0.6669,0,,ESTIMATED,718.45873,718.45574,718.45873,6.6353,6.6284,6.6422,0.0138,1.647E1,2.39E3,2.39E3,2.39E3,,,,1.001,1.0021,0,
62180,416.20705,416.19772,416.21236,6.6009,6.5591,6.6767,2.982E2,5.229E3,3.97E2,5.229E3,1,0,0.333,2,0,0.708,6.92,0.00288,0.0693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,ESTIMATED,416.20765,416.20675,416.20765,6.5875,6.5806,6.5944,0.0138,1.907E1,2.769E3,2.769E3,2.769E3,,,,0.9999,0.9999,0,,DETECTED,416.20531,416.19772,416.21221,6.5729,6.5591,6.6142,0.0399,1.543E2,4.805E3,2.243E3,4.805E3,1,,2,2,3,0,,DETECTED,416.20819,416.19927,416.21236,6.6422,6.5871,6.6767,0.0592,2.982E2,5.229E3,3.97E2,5.229E3,1,,2949,0.8126,0.6252,0,
62201,727.50343,727.49093,727.5191,6.5641,6.5041,6.6909,6.64E2,1.137E4,6.038E2,1.137E4,1,0,0.833,5,4,0.708,8.24,0.00599,0.2258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,727.50499,727.49193,727.5191,6.5668,6.5118,6.6909,0.029,6.64E2,1.137E4,9.941E2,1.137E4,1,,18,1.6263,2.3833,0,,DETECTED,727.50166,727.49283,727.5087,6.5591,6.5041,6.5866,0.0316,2.797E2,7.845E3,6.038E2,7.845E3,1,,58,0.7504,0.4401,0,,DETECTED,727.50363,727.49093,727.515,6.5664,6.5183,6.6353,0.0477,4.684E2,1.078E4,6.785E2,1.078E4,1,,4,1.2149,2.0406,1,
62222,452.41223,452.40623,452.41879,6.6032,6.5729,6.6771,4.063E2,9.354E3,9.12E2,9.354E3,1,0,0.333,2,6,0.945,0.7,0.00032,0.0797,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,DETECTED,452.41162,452.40623,452.41879,6.6496,6.5944,6.6771,0.0486,4.063E2,8.675E3,9.12E2,8.675E3,1,,140,0.7499,0.4997,0,,ESTIMATED,452.41313,452.41178,452.41313,6.5798,6.5729,6.5866,0.0138,6.441E1,9.354E3,9.354E3,9.354E3,,,,1.0001,1.0002,0,,ESTIMATED,452.41193,452.41178,452.41193,6.5802,6.5733,6.5871,0.0138,4.532E1,6.582E3,6.582E3,6.582E3,,,,0.9999,0.9999,0,
62223,467.16745,467.16376,467.17331,6.6146,6.4908,6.8625,2.844E3,1.861E4,2.485E3,1.861E4,1,0,1,6,1,0.932,2.04,0.00095,0.0712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,DETECTED,467.16775,467.16377,467.17331,6.6496,6.5118,6.7803,0.2154,2.383E3,1.269E4,3.178E3,1.269E4,1,,8,0.9745,0.9491,0,,DETECTED,467.16735,467.16477,467.17145,6.6142,6.5453,6.8275,0.1681,2.518E3,1.477E4,3.066E3,1.477E4,1,,7,2.0487,3.0974,0,,DETECTED,467.16726,467.16376,467.17076,6.5802,6.4908,6.8625,0.0582,2.844E3,1.861E4,2.485E3,1.861E4,1,,7,2.0788,1.9415,0,
62235,545.32613,545.3183,545.33045,6.6261,6.5729,6.6973,1.022E2,4.982E3,1.394E3,4.982E3,1,0,0.5,3,1,0.796,3.2,0.00175,0.4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,545.32631,545.32553,545.32755,6.6151,6.6082,6.6289,0.0162,4.068E1,3.625E3,2.276E3,3.625E3,,,,1.5011,2.0023,0,,ESTIMATED,545.32577,545.32442,545.32838,6.5798,6.5729,6.5935,0.014,5.205E1,4.982E3,2.577E3,4.982E3,,,,1.5001,2.0002,0,,DETECTED,545.3263,545.3183,545.33045,6.6835,6.6422,6.6973,0.0206,1.022E2,3.456E3,1.394E3,3.456E3,1,,289,0.6665,0.3331,0,
