id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:neutral_mass,preferred_annotation:rt_absolute_error,preferred_annotation:comment,preferred_annotation:classyfire_class,preferred_annotation:ccs,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:classyfire_class,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:ccs,spectral_db_matches:comment,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Crop_P1-E-1_1_14971.d:feature_state,datafile:Crop_P1-E-1_1_14971.d:mz,datafile:Crop_P1-E-1_1_14971.d:mz_range:min,datafile:Crop_P1-E-1_1_14971.d:mz_range:max,datafile:Crop_P1-E-1_1_14971.d:rt,datafile:Crop_P1-E-1_1_14971.d:rt_range:min,datafile:Crop_P1-E-1_1_14971.d:rt_range:max,datafile:Crop_P1-E-1_1_14971.d:fwhm,datafile:Crop_P1-E-1_1_14971.d:area,datafile:Crop_P1-E-1_1_14971.d:height,datafile:Crop_P1-E-1_1_14971.d:intensity_range:min,datafile:Crop_P1-E-1_1_14971.d:intensity_range:max,datafile:Crop_P1-E-1_1_14971.d:charge,datafile:Crop_P1-E-1_1_14971.d:fragment_scans,datafile:Crop_P1-E-1_1_14971.d:isotopes,datafile:Crop_P1-E-1_1_14971.d:tailing_factor,datafile:Crop_P1-E-1_1_14971.d:asymmetry_factor,datafile:Crop_P1-E-1_1_14971.d:msms_info,datafile:Crop_P1-E-1_1_14971.d:rt_ms2_apex_distance,datafile:Hind_P1-E-3_1_14973.d:feature_state,datafile:Hind_P1-E-3_1_14973.d:mz,datafile:Hind_P1-E-3_1_14973.d:mz_range:min,datafile:Hind_P1-E-3_1_14973.d:mz_range:max,datafile:Hind_P1-E-3_1_14973.d:rt,datafile:Hind_P1-E-3_1_14973.d:rt_range:min,datafile:Hind_P1-E-3_1_14973.d:rt_range:max,datafile:Hind_P1-E-3_1_14973.d:fwhm,datafile:Hind_P1-E-3_1_14973.d:area,datafile:Hind_P1-E-3_1_14973.d:height,datafile:Hind_P1-E-3_1_14973.d:intensity_range:min,datafile:Hind_P1-E-3_1_14973.d:intensity_range:max,datafile:Hind_P1-E-3_1_14973.d:charge,datafile:Hind_P1-E-3_1_14973.d:fragment_scans,datafile:Hind_P1-E-3_1_14973.d:isotopes,datafile:Hind_P1-E-3_1_14973.d:tailing_factor,datafile:Hind_P1-E-3_1_14973.d:asymmetry_factor,datafile:Hind_P1-E-3_1_14973.d:msms_info,datafile:Hind_P1-E-3_1_14973.d:rt_ms2_apex_distance,datafile:Mid_P1-E-2_1_14972.d:feature_state,datafile:Mid_P1-E-2_1_14972.d:mz,datafile:Mid_P1-E-2_1_14972.d:mz_range:min,datafile:Mid_P1-E-2_1_14972.d:mz_range:max,datafile:Mid_P1-E-2_1_14972.d:rt,datafile:Mid_P1-E-2_1_14972.d:rt_range:min,datafile:Mid_P1-E-2_1_14972.d:rt_range:max,datafile:Mid_P1-E-2_1_14972.d:fwhm,datafile:Mid_P1-E-2_1_14972.d:area,datafile:Mid_P1-E-2_1_14972.d:height,datafile:Mid_P1-E-2_1_14972.d:intensity_range:min,datafile:Mid_P1-E-2_1_14972.d:intensity_range:max,datafile:Mid_P1-E-2_1_14972.d:charge,datafile:Mid_P1-E-2_1_14972.d:fragment_scans,datafile:Mid_P1-E-2_1_14972.d:isotopes,datafile:Mid_P1-E-2_1_14972.d:tailing_factor,datafile:Mid_P1-E-2_1_14972.d:asymmetry_factor,datafile:Mid_P1-E-2_1_14972.d:msms_info,datafile:Mid_P1-E-2_1_14972.d:rt_ms2_apex_distance
19802,682.59592,682.58255,682.60555,5.1137,4.9786,5.3025,5.384E3,6E4,3.777E2,6E4,1,6,0.4,2,0,0.952,0.97,0.00066,0.0087,0,2,10,6,35,15,,,,,,,,,Cer 40:1;3O,C40H79NO4,[M+HCOO]-,0.733,682.59911,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cer 40:1;3O,[M+HCOO]-,C40H79NO4,4.68,0.7325,,ESTIMATED,682.60284,682.59246,682.60531,5.1056,5.0966,5.1146,0.018,4.041E1,3.504E3,1.984E3,3.504E3,,,,0.9968,0.9936,0,,DETECTED,682.59279,682.58277,682.60286,5.1134,4.9969,5.3025,0.0414,5.384E3,6E4,3.777E2,6E4,1,4,17,0.7509,0.4335,4,-0.0825,DETECTED,682.59213,682.58255,682.60555,5.1221,4.9786,5.194,0.0421,2.479E3,4.67E4,4.878E2,4.67E4,1,2,5,0.8107,1.2442,2,-0.0143
19805,748.56186,748.54833,748.57675,5.1257,4.8892,5.5174,1.335E3,1.117E4,3.545E2,1.117E4,1,1,0.4,2,1,0.924,0.97,0.00072,0.0986,0,1069,-1,0,1,0,,,,,,,,,HexCer 32:0;3O,C38H75NO9,[M+CH3COO]-,1,748.55804,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HexCer 32:0;3O,[M+CH3COO]-,C38H75NO9,-5.11,1,158,ESTIMATED,748.56083,748.55775,748.57502,5.1415,5.1235,5.1504,0.0152,3.713E1,2.92E3,8.09E2,2.92E3,,,,0.7499,0.4998,0,,DETECTED,748.56202,748.54833,748.57543,5.0685,4.8892,5.1854,0.1155,1.335E3,1.117E4,7.789E2,1.117E4,1,1,8,0.8258,0.634,1,-0.1669,DETECTED,748.56274,748.55122,748.57675,5.1671,5.1221,5.5174,0.0992,3.109E2,1.666E3,3.545E2,1.666E3,1,,3,4.3968,7.7936,0,
19814,654.57612,654.56789,654.59161,5.1107,5.0775,5.1594,2.498E2,1.585E4,1.98E3,1.585E4,1,0,0.4,2,0,0.649,7.43,0.00486,0.0083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,654.5817,654.57558,654.58507,5.1235,5.0966,5.1594,0.0431,1.862E2,4.802E3,2.191E3,4.802E3,1,,3,1.1666,1.3332,0,,ESTIMATED,654.57228,654.56789,654.59161,5.0954,5.0775,5.1224,0.0121,2.498E2,1.585E4,1.98E3,1.585E4,,,,1.2523,2.9429,0,,ESTIMATED,654.57438,654.5723,654.57927,5.1132,5.1042,5.1221,0.0179,1.01E2,9.907E3,2.752E3,9.907E3,,,,0.9967,0.9935,0,
19816,705.57384,705.55962,705.58281,5.1197,5.0237,5.4102,1.108E3,1.757E4,2.161E2,1.757E4,1,1,0.8,4,0,0.784,6.92,0.00488,0.0108,0,1070,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,705.58057,705.57133,705.58281,5.1235,5.0786,5.1504,0.0212,6.69E2,1.757E4,1.938E3,1.757E4,,,,0.7998,0.5996,0,,DETECTED,705.57127,705.55962,705.58112,5.1134,5.0237,5.2575,0.0718,8.837E2,9.014E3,5.608E2,9.014E3,1,,6,1.2676,1.416,0,,DETECTED,705.56967,705.55968,705.58052,5.1221,5.0324,5.4102,0.0505,1.108E3,1.636E4,2.161E2,1.636E4,1,1,6,1.7089,1.6528,3,-0.0071
19829,796.59087,796.57766,796.60471,5.1257,5.0413,5.1671,1.552E2,1.174E4,4.356E2,1.174E4,1,0,0.2,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,796.58885,796.58252,796.59587,5.1325,5.1235,5.1504,0.0228,2.57E1,1.524E3,6.25E2,1.524E3,,,,1.5003,2.0007,0,,ESTIMATED,796.59198,796.57931,796.59664,5.1224,5.0954,5.1314,0.0153,1.552E2,1.174E4,2.195E3,1.174E4,,,,0.667,0.3435,0,,DETECTED,796.59177,796.57766,796.60471,5.1221,5.0413,5.1671,0.069,1.174E2,1.668E3,4.356E2,1.668E3,1,,5,0.7781,0.5562,0,
19836,898.57269,898.55627,898.58524,5.1317,4.9249,5.2934,1.802E3,7.511E3,1.316E3,7.511E3,1,2,0.2,1,4,1,0,0,0,0,1071,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,898.58126,898.57078,898.58524,5.1594,5.1325,5.1684,0.0253,1.287E2,4.666E3,1.545E3,4.666E3,,,,0.6664,0.3329,0,,ESTIMATED,898.56763,898.55892,898.57751,5.1134,5.0954,5.1224,0.0473,2.987E1,1.765E3,1.558E3,1.765E3,,,,0.7507,0.5014,0,,DETECTED,898.56916,898.55627,898.57744,5.1221,4.9249,5.2934,0.3243,1.802E3,7.511E3,1.316E3,7.511E3,1,2,2,0.934,0.9909,5,-0.061
19845,770.60475,770.58851,770.61527,5.1167,5.0413,5.2032,4.53E2,4.927E3,7.255E2,4.927E3,1,0,0.4,2,3,0.818,3.52,0.00271,0.0537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,770.61156,770.60134,770.61527,5.1056,5.0966,5.1235,0.0981,9.218E1,4.469E3,3.094E3,4.469E3,,,,1.493,1.986,0,,DETECTED,770.6027,770.59607,770.61097,5.0954,5.0416,5.1404,0.0341,1.87E2,4.159E3,7.255E2,4.159E3,,,,0.918,0.9055,0,,DETECTED,770.59999,770.58851,770.61004,5.1491,5.0413,5.2032,0.1283,4.53E2,4.927E3,1.297E3,4.927E3,1,,3,0.7512,0.5024,0,
19848,643.55295,643.54653,643.56953,5.1347,5.0237,5.1684,6.618E2,1.412E4,4.571E2,1.412E4,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,643.54666,643.54666,643.55932,5.1594,5.1504,5.1684,0.018,2.354E1,2.619E3,2.619E3,2.619E3,,,,0.9981,0.9961,0,,DETECTED,643.55932,643.54943,643.56953,5.1224,5.0237,5.1674,0.036,6.618E2,1.412E4,4.571E2,1.412E4,1,,7,0.8103,0.8272,0,,ESTIMATED,643.55287,643.54653,643.55932,5.1221,5.0952,5.1311,0.143,3.963E1,3.231E3,5.58E2,3.231E3,,,,0.667,0.9249,0,
19850,657.53164,657.51762,657.54274,5.1287,5.0952,5.1684,1.2E2,4.888E3,9.93E2,4.888E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,ESTIMATED,657.53461,657.52727,657.53887,5.1415,5.1325,5.1684,0.0374,1.104E2,4.12E3,1.99E3,4.12E3,,,,2.0011,3.0021,0,,DETECTED,657.53074,657.52882,657.53872,5.1224,5.0954,5.1404,0.0259,9.988E1,3.807E3,1.68E3,3.807E3,1,,7,0.834,0.6679,0,,ESTIMATED,657.52957,657.51762,657.54274,5.1221,5.0952,5.1491,0.0276,1.2E2,4.888E3,9.93E2,4.888E3,,,,1.001,1.002,0,
19862,837.68553,837.67109,837.69488,5.1257,5.0685,5.1594,4.358E2,9.51E3,8.96E2,9.51E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,837.67374,837.67374,837.68978,5.1504,5.1415,5.1594,0.018,1.281E1,1.425E3,1.425E3,1.425E3,,,,1.002,1.004,0,,DETECTED,837.68978,837.67109,837.69488,5.1224,5.0685,5.1584,0.0565,4.358E2,9.51E3,1.662E3,9.51E3,1,,5,0.8341,0.7674,0,,ESTIMATED,837.69308,837.68978,837.69308,5.1042,5.0952,5.1132,0.018,8.051E0,8.96E2,8.96E2,8.96E2,,,,1.0001,1.0002,0,
19869,707.5718,707.56559,707.58856,5.1048,5.0952,5.1235,8.464E1,6.056E3,4.96E2,6.056E3,,0,0.4,2,0,0.901,2.11,0.00149,0.002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,707.57184,707.56987,707.57809,5.1056,5.0966,5.1235,0.0169,7.783E1,6.056E3,2.608E3,6.056E3,,,,1.493,1.986,0,,ESTIMATED,707.56871,707.56871,707.57809,5.1044,5.0954,5.1134,0.018,4.29E1,4.776E3,4.776E3,4.776E3,,,,0.9997,0.9994,0,,ESTIMATED,707.57485,707.56559,707.58856,5.1042,5.0952,5.1221,0.0356,8.464E1,5.017E3,4.96E2,5.017E3,,,,1.4969,1.9939,0,
19871,714.61729,714.60369,714.62716,5.1227,5.0775,5.2124,2.991E2,4.3E3,4.44E2,4.3E3,,0,0.4,2,0,0.946,0.78,0.00056,0.0557,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,714.61793,714.60369,714.62234,5.1504,5.1415,5.1594,0.018,2.051E1,1.976E3,6.12E2,1.976E3,,,,1.002,1.004,0,,DETECTED,714.61586,714.60609,714.62716,5.0954,5.0775,5.2124,0.043,2.991E2,4.3E3,5.569E2,4.3E3,,,,3.762,6.0648,0,,ESTIMATED,714.61808,714.60853,714.62156,5.1221,5.1132,5.1401,0.0145,3.2E1,2.821E3,4.44E2,2.821E3,,,,1.5066,1.1141,0,
19875,637.58637,637.58083,637.60515,5.1167,5.025,5.3213,4.15E3,6.688E4,7.506E2,6.688E4,1,1,0.2,1,0,1,0,0,0,0,1072,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,637.59346,637.58477,637.60467,5.1235,5.025,5.3213,0.0446,4.15E3,6.688E4,7.506E2,6.688E4,1,1,5,1.624,1.5691,5,-0.0233,ESTIMATED,637.58212,637.58083,637.60515,5.1134,5.0865,5.1584,0.056,2.791E3,6.414E4,8.17E2,6.414E4,,,,1.3372,1.6744,0,,ESTIMATED,637.58354,637.58128,637.58536,5.1132,5.0772,5.1671,0.0475,3.01E3,6.354E4,6.161E3,6.354E4,,,,1.2488,1.4975,0,
19877,758.60313,758.59766,758.6154,5.1227,4.9712,5.599,8.796E4,1.057E6,3.02E3,1.057E6,1,27,0.2,1,0,1,0,0,0,0,1,2,35,542,39,,,,,,,,,PE O-38:1,C43H86NO7P,[M-H]-,1,758.60691,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE O-38:1,[M-H]-,C43H86NO7P,4.99,1,158,DETECTED,758.61224,758.60152,758.6154,5.1235,4.9712,5.599,0.0648,8.796E4,1.057E6,3.02E3,1.057E6,1,27,5,1.0241,0.9634,32,-0.0305,ESTIMATED,758.59855,758.5977,758.61224,5.1224,5.0954,5.1584,0.1412,8.012E3,1.782E5,1.015E5,1.782E5,,,,1.1672,1.3344,0,,ESTIMATED,758.59861,758.59766,758.61224,5.1221,5.1132,5.1671,0.0416,4.001E3,1.163E5,4.247E4,1.163E5,,,,3.0172,5.0344,0,
19890,888.56511,888.55513,888.57825,5.1107,5.0607,5.1415,1.748E2,3.888E3,1.54E2,3.888E3,1,0,0.2,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,888.56763,888.55843,888.57825,5.1235,5.0607,5.1415,0.048,1.748E2,3.888E3,8.793E2,3.888E3,1,,13,0.6428,0.2857,0,,ESTIMATED,888.56129,888.55513,888.56763,5.1044,5.0775,5.1314,0.0382,1.178E2,3.402E3,5.93E2,3.402E3,,,,1.0016,0.7019,0,,ESTIMATED,888.56642,888.5612,888.5706,5.1042,5.0952,5.1221,0.0503,2.361E1,1.351E3,1.54E2,1.351E3,,,,1.4969,1.9939,0,
19902,731.35964,731.35325,731.3683,5.1197,5.0876,5.1761,3.083E2,8.65E3,1.61E2,8.65E3,1,0,0.4,2,1,0.869,2.74,0.00201,0.0087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,731.36428,731.35325,731.36668,5.1146,5.0876,5.1325,0.0282,1.412E2,7.099E3,1.61E2,7.099E3,,,,0.9457,1.1031,0,,DETECTED,731.35852,731.35452,731.3683,5.1224,5.0954,5.1584,0.0301,1.779E2,5.416E3,1.219E3,5.416E3,1,,6,1.1672,1.3344,0,,ESTIMATED,731.35614,731.35327,731.36371,5.1221,5.0952,5.1761,0.0389,3.083E2,8.65E3,5.48E2,8.65E3,,,,1.3591,1.5411,0,
19905,651.55603,651.54009,651.56402,5.1259,4.9878,5.3294,2.368E2,3.412E3,1.477E2,3.412E3,1,0,0.4,2,1,0.872,1.11,0.00072,0.2426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,651.56371,651.55219,651.56371,5.1235,5.1146,5.1325,0.0179,1.427E1,1.592E3,1.592E3,1.592E3,,,,1.0008,1.0016,0,,DETECTED,651.55183,651.54009,651.56021,5.0059,4.9878,5.0685,0.0348,5.394E1,1.189E3,2.689E2,1.189E3,1,,26,2.2337,3.4674,0,,DETECTED,651.55255,651.54109,651.56402,5.2485,5.1311,5.3294,0.0988,2.368E2,3.412E3,1.477E2,3.412E3,1,,7,0.8003,0.3841,1,
19908,619.36824,619.35417,619.37846,5.1317,5.0775,5.2214,7.129E2,1.65E4,2.179E2,1.65E4,1,3,0.6,3,1,0.798,6.03,0.00373,0.0093,0,1073,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,619.37432,619.36619,619.37846,5.1325,5.0876,5.1774,0.0433,6.415E2,1.357E4,1.145E3,1.357E4,,,,1.0005,1.0875,0,,DETECTED,619.36443,619.35417,619.37136,5.1314,5.0775,5.2124,0.0401,6.336E2,1.397E4,3.752E2,1.397E4,1,1,7,1.0161,0.7425,1,0.0108,DETECTED,619.36597,619.35581,619.37463,5.1311,5.0862,5.2214,0.0369,7.129E2,1.65E4,2.179E2,1.65E4,1,2,6,1.1949,1.2555,2,0.0108
19909,763.57021,763.55306,763.58099,5.1167,5.016,5.1764,1.551E2,3.743E3,2.275E2,3.743E3,1,0,0.6,3,2,0.724,5.37,0.0041,0.3152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,763.57176,763.55306,763.58099,5.0607,5.016,5.0786,0.0229,5.973E1,2.292E3,2.275E2,2.292E3,1,,15,0.8156,0.6702,0,,ESTIMATED,763.57135,763.55825,763.5801,5.1494,5.1224,5.1764,0.1356,1.551E2,3.743E3,1.081E3,3.743E3,,,,0.9997,0.9995,0,,ESTIMATED,763.56752,763.5654,763.5729,5.1401,5.1221,5.1671,0.2624,1.029E2,2.983E3,2.133E3,2.983E3,,,,1.2504,1.5008,0,
19934,617.36754,617.3515,617.38011,5.1287,5.0772,5.2575,4.156E3,1.012E5,1.648E2,1.012E5,1,16,1,3,1,0.869,17.66,0.0109,0.0079,0,1074,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,617.37401,617.37041,617.38011,5.1235,5.0786,5.1864,0.043,2.893E3,6.37E4,2.255E3,6.37E4,1,3,7,1.3048,1.8379,4,-0.0215,DETECTED,617.3631,617.3515,617.37203,5.1314,5.0865,5.2575,0.0451,4.156E3,8.722E4,1.648E2,8.722E4,1,6,7,1.0062,1.039,9,-0.0288,DETECTED,617.3655,617.3629,617.37152,5.1311,5.0772,5.194,0.0369,4.094E3,1.012E5,1.312E3,1.012E5,1,7,6,1.0552,1.1216,12,-0.0323
19935,730.52514,730.50601,730.5464,5.1347,5.0416,5.3204,3.637E3,6.731E4,2.649E1,6.731E4,1,8,0.6,3,1,0.914,2.52,0.00184,0.0003,0,1075,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,730.53282,730.52139,730.5357,5.1415,5.0966,5.1774,0.0443,2.399E3,5.551E4,7.35E3,5.551E4,,,,0.9004,0.8007,0,,DETECTED,730.52038,730.50601,730.52912,5.1314,5.0416,5.2845,0.0481,2.735E3,4.784E4,2.649E1,4.784E4,1,3,7,1.0074,1.2736,3,-0.0126,DETECTED,730.52222,730.51908,730.5464,5.1311,5.0593,5.3204,0.0484,3.637E3,6.731E4,3.364E2,6.731E4,1,5,12,1.3109,1.6149,5,-0.0215
19951,581.52391,581.51887,581.53411,5.1167,5.0607,5.357,4.149E3,2.212E4,9.142E3,2.212E4,1,3,0.2,1,1,1,0,0,0,0,1076,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,581.53034,581.52741,581.53411,5.1325,5.0607,5.357,0.2425,4.149E3,2.212E4,9.907E3,2.212E4,1,3,2,2.0638,3.1276,4,-0.0395,ESTIMATED,581.5211,581.52065,581.53034,5.0954,5.0865,5.1134,0.0512,3.151E2,1.615E4,9.142E3,1.615E4,,,,1.5079,2.0158,0,,ESTIMATED,581.5203,581.51887,581.5215,5.1221,5.1132,5.1491,0.0536,5.79E2,1.976E4,1.102E4,1.976E4,,,,2.0095,3.019,0,
19965,842.66222,842.65415,842.68475,5.1317,5.016,5.599,2.291E3,2.128E4,1.134E2,2.128E4,1,3,0.2,1,0,1,0,0,0,0,1,1,1,542,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,842.66855,842.65479,842.68434,5.1325,5.016,5.599,0.0754,2.291E3,2.128E4,1.134E2,2.128E4,1,3,11,1.5754,1.4377,3,-0.0143,ESTIMATED,842.6553,842.65415,842.65964,5.1314,5.1134,5.1584,0.0384,3.223E2,9.335E3,4.528E3,9.335E3,,,,1.2487,1.4975,0,,ESTIMATED,842.66281,842.65568,842.68475,5.1311,5.1042,5.1671,0.0319,7.027E1,2.345E3,1.57E2,2.345E3,,,,1.4652,2.1786,0,
19974,619.36986,619.36416,619.38192,5.1317,5.0865,5.2135,6.682E2,1.806E4,6.434E1,1.806E4,1,3,0.4,2,1,0.667,7.09,0.00439,0.0007,0,1077,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,619.37439,619.3669,619.38085,5.1325,5.0876,5.2135,0.0481,6.682E2,1.306E4,6.434E1,1.306E4,1,3,5,1.194,1.0388,4,-0.0053,ESTIMATED,619.36771,619.36546,619.38192,5.1314,5.0865,5.1404,0.0286,3.646E2,1.607E4,9.31E2,1.607E4,,,,0.5495,0.3366,0,,ESTIMATED,619.36747,619.36416,619.37219,5.1311,5.1221,5.1671,0.024,3.768E2,1.806E4,4.549E3,1.806E4,,,,2.5017,4.0034,0,
19979,654.56932,654.55406,654.58548,5.129,4.9175,5.3742,1.234E3,2.29E4,1.351E2,2.29E4,1,1,0.6,3,2,0.613,8.28,0.00542,0.2594,0,1078,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,DETECTED,654.5715,654.56067,654.58548,5.016,4.9175,5.0607,0.0564,1.234E3,2.29E4,1.14E3,2.29E4,1,1,5,0.7493,0.744,1,0.0018,ESTIMATED,654.56985,654.56468,654.57912,5.0954,5.0865,5.1134,0.016,2.34E2,1.585E4,4.291E3,1.585E4,,,,1.5079,2.0158,0,,DETECTED,654.56661,654.55406,654.57109,5.2754,5.1851,5.3742,0.0428,2.179E2,3.412E3,1.351E2,3.412E3,1,,7,0.9917,1.3408,0,
19983,732.52586,732.51367,732.53712,5.1377,5.0772,5.1764,6.037E2,1.556E4,5.474E1,1.556E4,1,0,0.4,2,0,0.718,5.97,0.00438,0.0069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,732.5337,732.51547,732.53712,5.1504,5.0876,5.1684,0.0459,5.508E2,1.211E4,5.93E2,1.211E4,,,,0.6431,0.3063,0,,ESTIMATED,732.52139,732.51367,732.53447,5.1224,5.0954,5.1764,0.0314,6.037E2,1.509E4,2.288E3,1.509E4,,,,1.5002,1.8477,0,,DETECTED,732.52247,732.51466,732.52567,5.1401,5.0772,5.1581,0.0288,5.051E2,1.556E4,5.474E1,1.556E4,1,,9,0.6916,0.4076,2,
19985,666.60051,666.58294,666.61192,5.1407,4.9878,5.2395,8.861E2,1.932E4,7.171E2,1.932E4,1,2,0.6,3,1,0.89,2.19,0.00146,0.1076,0,1079,-1,0,1,0,72,[M+FA]-,2,621.59988,19985;20634,,,,Cer 40:1;2O,C40H79NO3,[M+HCOO]-,1,666.6042,Lipid Annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cer 40:1;2O,[M+HCOO]-,C40H79NO3,5.53,1,158,ESTIMATED,666.60467,666.59887,666.61065,5.1774,5.1594,5.1864,0.0155,3.435E1,2.91E3,9.07E2,2.91E3,,,,0.7507,0.5014,0,,DETECTED,666.59828,666.58294,666.60421,5.0685,4.9878,5.0954,0.0526,6.511E2,1.199E4,9.691E2,1.199E4,1,,10,0.7285,0.5314,1,,DETECTED,666.59859,666.59588,666.61192,5.1761,5.1311,5.2395,0.0437,8.861E2,1.932E4,7.171E2,1.932E4,1,2,8,1.2393,1.3448,2,0.0018
19999,842.65758,842.63801,842.66914,5.1317,5.0506,5.5093,1.113E3,1.819E4,1.57E2,1.819E4,1,3,0.2,1,0,1,0,0,0,0,1,1,9,542,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,ESTIMATED,842.66334,842.6407,842.66516,5.1235,5.0966,5.1325,0.0301,3.958E2,1.819E4,1.935E3,1.819E4,,,,0.6665,0.3329,0,,DETECTED,842.65239,842.63801,842.66914,5.1404,5.0506,5.5093,0.1228,1.113E3,9.26E3,1.654E2,9.26E3,1,3,12,1.8105,2.0323,3,-0.0018,ESTIMATED,842.65701,842.64292,842.66895,5.1311,5.1132,5.1581,0.1401,6.322E1,2.345E3,1.57E2,2.345E3,,,,1.2536,1.5072,0,
